Label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
3,30,1698724,57,122,161529,20368,155958,149573,105479,11430,190943,0,0,30,1698724,57,504,161529,20368,155958,149573,105479,11430,190943,0,0,30,1698724,57,244,161529,20368,155958,149573,105479,11430,190943,0,0,54,82826,60,-90,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,242,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,322,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,240,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,-515,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,66,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,52,33920,22396,17363,41460,19896,1499,59338,0,0
3,30,1698724,57,504,161529,20368,155958,149573,105479,11430,190943,0,0,30,1698724,57,244,161529,20368,155958,149573,105479,11430,190943,0,0,54,82826,60,-90,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,242,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,322,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,240,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,-515,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,66,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,52,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,-252,33920,22396,17363,41460,19896,1499,59338,0,0
3,30,1698724,57,244,161529,20368,155958,149573,105479,11430,190943,0,0,54,82826,60,-90,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,242,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,322,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,240,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,-515,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,66,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,52,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,-252,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,88,33920,22396,17363,41460,19896,1499,59338,0,0
3,54,82826,60,-90,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,242,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,322,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,240,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,-515,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,66,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,52,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,-252,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,88,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,-20,33920,22396,17363,41460,19896,1499,59338,0,0
3,54,82826,60,242,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,322,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,240,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,-515,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,66,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,52,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,-252,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,88,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,-20,33920,22396,17363,41460,19896,1499,59338,0,0,57,421754,56,136,39285,4755,8580,5310,1148,1924,52759,0,0
3,54,82826,60,322,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,240,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,-515,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,66,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,52,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,-252,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,88,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,-20,33920,22396,17363,41460,19896,1499,59338,0,0,57,421754,56,136,39285,4755,8580,5310,1148,1924,52759,0,0,57,421754,56,58,39285,4755,8580,5310,1148,1924,52759,0,0
3,54,82826,60,240,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,-515,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,66,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,52,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,-252,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,88,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,-20,33920,22396,17363,41460,19896,1499,59338,0,0,57,421754,56,136,39285,4755,8580,5310,1148,1924,52759,0,0,57,421754,56,58,39285,4755,8580,5310,1148,1924,52759,0,0,57,421754,56,-552,39285,4755,8580,5310,1148,1924,52759,0,0
3,54,82826,60,-515,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,66,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,52,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,-252,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,88,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,-20,33920,22396,17363,41460,19896,1499,59338,0,0,57,421754,56,136,39285,4755,8580,5310,1148,1924,52759,0,0,57,421754,56,58,39285,4755,8580,5310,1148,1924,52759,0,0,57,421754,56,-552,39285,4755,8580,5310,1148,1924,52759,0,0,57,421754,56,326,39285,4755,8580,5310,1148,1924,52759,0,0
3,54,82826,60,66,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,52,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,-252,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,88,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,-20,33920,22396,17363,41460,19896,1499,59338,0,0,57,421754,56,136,39285,4755,8580,5310,1148,1924,52759,0,0,57,421754,56,58,39285,4755,8580,5310,1148,1924,52759,0,0,57,421754,56,-552,39285,4755,8580,5310,1148,1924,52759,0,0,57,421754,56,326,39285,4755,8580,5310,1148,1924,52759,0,0,57,421754,56,324,39285,4755,8580,5310,1148,1924,52759,0,0
3,54,82826,60,52,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,-252,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,88,33920,22396,17363,41460,19896,1499,59338,0,0,54,82826,60,-20,33920,22396,17363,41460,19896,1499,59338,0,0,57,421754,56,136,39285,4755,8580,5310,1148,1924,52759,0,0,57,421754,56,58,39285,4755,8580,5310,1148,1924,52759,0,0,57,421754,56,-552,39285,4755,8580,5310,1148,1924,52759,0,0,57,421754,56,326,39285,4755,8580,5310,1148,1924,52759,0,0,57,421754,56,324,39285,4755,8580,5310,1148,1924,52759,0,0,57,421754,56,56,39285,4755,8580,5310,1148,1924,52759,0,0
