attention,delta,meditation,rawValue,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,poorSignal,blinkStrength,label
0,0,0,48,0,0,0,0,0,0,0,0,0,2
0,0,0,44,0,0,0,0,0,0,0,0,0,2
0,0,0,44,0,0,0,0,0,0,0,0,0,2
0,0,0,44,0,0,0,0,0,0,0,0,0,2
0,0,0,141,0,0,0,0,0,0,0,0,0,2
0,652084,0,105,54133,8079,4502,3495,27588,11085,6810,51,0,2
0,652084,0,56,54133,8079,4502,3495,27588,11085,6810,51,0,2
0,652084,0,49,54133,8079,4502,3495,27588,11085,6810,51,0,2
0,652084,0,49,54133,8079,4502,3495,27588,11085,6810,51,0,2
0,652084,0,-2048,54133,8079,4502,3495,27588,11085,6810,51,0,2
0,652084,0,1877,54133,8079,4502,3495,27588,11085,6810,51,0,2
0,652084,0,817,54133,8079,4502,3495,27588,11085,6810,51,0,2
0,652084,0,169,54133,8079,4502,3495,27588,11085,6810,51,0,2
0,652084,0,-2048,54133,8079,4502,3495,27588,11085,6810,51,0,2
0,652084,0,134,54133,8079,4502,3495,27588,11085,6810,51,0,2
0,1080554,0,514,322956,40008,71883,95113,39374,73653,201355,51,0,2
0,1080554,0,-226,322956,40008,71883,95113,39374,73653,201355,51,0,2
0,1080554,0,192,322956,40008,71883,95113,39374,73653,201355,51,0,2
0,1080554,0,-818,322956,40008,71883,95113,39374,73653,201355,51,0,2
0,1080554,0,-196,322956,40008,71883,95113,39374,73653,201355,51,0,2
0,1080554,0,792,322956,40008,71883,95113,39374,73653,201355,51,0,2
0,1080554,0,178,322956,40008,71883,95113,39374,73653,201355,51,0,2
0,1080554,0,-2048,322956,40008,71883,95113,39374,73653,201355,51,0,2
0,1080554,0,923,322956,40008,71883,95113,39374,73653,201355,51,0,2
0,1080554,0,1201,322956,40008,71883,95113,39374,73653,201355,51,0,2
0,884703,0,720,132156,40601,42235,57864,28328,8245,250672,51,0,2
0,884703,0,169,132156,40601,42235,57864,28328,8245,250672,51,0,2
0,884703,0,-65,132156,40601,42235,57864,28328,8245,250672,51,0,2
0,884703,0,88,132156,40601,42235,57864,28328,8245,250672,51,0,2
0,884703,0,57,132156,40601,42235,57864,28328,8245,250672,51,0,2
0,884703,0,-8,132156,40601,42235,57864,28328,8245,250672,51,0,2
0,884703,0,-2048,132156,40601,42235,57864,28328,8245,250672,51,0,2
0,884703,0,949,132156,40601,42235,57864,28328,8245,250672,51,0,2
0,884703,0,1268,132156,40601,42235,57864,28328,8245,250672,51,0,2
0,884703,0,425,132156,40601,42235,57864,28328,8245,250672,51,0,2
0,179365,0,-590,5729,1013,287,1753,1165,258,8161,51,0,2
0,179365,0,-1092,5729,1013,287,1753,1165,258,8161,51,0,2
0,179365,0,-152,5729,1013,287,1753,1165,258,8161,51,0,2
0,179365,0,-269,5729,1013,287,1753,1165,258,8161,51,0,2
0,179365,0,1531,5729,1013,287,1753,1165,258,8161,51,0,2
0,179365,0,-2048,5729,1013,287,1753,1165,258,8161,51,0,2
0,179365,0,1532,5729,1013,287,1753,1165,258,8161,51,0,2
